OBJECTID,CT20,FIP23,CITY,CSA,CT20FIP23CSA,Shape__Area,Shape__Length
4521,464200,68224,San Marino, ,46420068224,36911490.29,25951.22694
4522,480002,68224,San Marino, ,48000268224,490333.0566,3359.389608
4523,480002,99037,Unincorporated,Northeast San Gabriel,48000299037Northeast San Gabriel,14615175.94,20602.87687
4524,480011,99037,Unincorporated,Northeast San Gabriel,48001199037Northeast San Gabriel,12126521.94,14216.94591
4525,480012,78148,Temple City, ,48001278148,3949451.065,9767.971486
4526,480012,99037,Unincorporated,Northeast San Gabriel,48001299037Northeast San Gabriel,9852106.147,14707.19484
4527,480101,78148,Temple City, ,48010178148,12239804.39,14644.55869
4528,480102,67042,San Gabriel, ,48010267042,4171700.771,22867.22677
4529,480102,78148,Temple City, ,48010278148,1659562.278,7226.878533
4530,480102,99037,Unincorporated,Northeast San Gabriel,48010299037Northeast San Gabriel,7393486.777,16464.22238
4531,480201,67042,San Gabriel, ,48020167042,16452133.14,19181.37695
4532,480202,67042,San Gabriel, ,48020267042,16365162.29,16285.18627
4533,480302,884,Alhambra, ,48030200884,11354549.63,14897.09442
4534,480303,884,Alhambra, ,48030300884,4861184.045,8952.418747
4535,480304,884,Alhambra, ,48030400884,4699816.161,8998.895848
4536,480400,884,Alhambra, ,48040000884,13651302.48,17425.05034
4537,480500,73220,South Pasadena, ,48050073220,22770530.99,24327.39167
4538,480601,73220,South Pasadena, ,48060173220,7569935.898,14129.48017
4539,480602,73220,South Pasadena, ,48060273220,17702214.37,22257.81612
4540,480702,73220,South Pasadena, ,48070273220,23425901.47,22295.72373
4541,480703,73220,South Pasadena, ,48070373220,12217791.26,22351.56305
4542,480704,73220,South Pasadena, ,48070473220,11508704.48,17629.19537
4543,480802,884,Alhambra, ,48080200884,18546150.32,17688.06896
4544,480803,884,Alhambra, ,48080300884,11773623.28,14303.13007
4545,480804,884,Alhambra, ,48080400884,9053665.041,15043.59894
4546,480901,884,Alhambra, ,48090100884,10240590.05,12999.1004
4547,480902,884,Alhambra, ,48090200884,5527046.637,10264.60778
4548,480903,884,Alhambra, ,48090300884,8652152.851,11796.46855
4549,481001,884,Alhambra, ,48100100884,11297986.28,15896.27555
4550,481002,884,Alhambra, ,48100200884,10055560.54,14028.8187
4551,481101,67042,San Gabriel, ,48110167042,9579264.762,13658.57657
4552,481102,67042,San Gabriel, ,48110267042,6575193.068,11865.87115
4553,481103,67042,San Gabriel, ,48110367042,15204254.65,16998.32205
4554,481201,78148,Temple City, ,48120178148,11124422.14,16466.89223
4555,481203,67042,San Gabriel, ,48120367042,4787261.064,33430.6222
4556,481203,99037,Unincorporated,Northeast San Gabriel,48120399037Northeast San Gabriel,12048147.16,38457.38812
4557,481300,62896,Rosemead, ,48130062896,9665941.587,14161.82734
4558,481401,67042,San Gabriel, ,48140167042,12932784.91,16260.38301
4559,481403,67042,San Gabriel, ,48140367042,8693814.438,18165.63014
4560,481404,67042,San Gabriel, ,48140467042,11024913.28,14420.47629
4561,481500,884,Alhambra, ,48150000884,23664688.35,24621.53344
4562,481603,884,Alhambra, ,48160300884,7057784.487,12084.74852
4563,481604,884,Alhambra, ,48160400884,6705887.52,11095.31764
4564,481605,884,Alhambra, ,48160500884,8220887.056,14007.94421
4565,481606,884,Alhambra, ,48160600884,9278983.621,14834.30353
4566,481711,48914,Monterey Park, ,48171148914,4823050.412,8921.740872
4567,481712,48914,Monterey Park, ,48171248914,7939321.756,12622.20803
4568,481713,48914,Monterey Park, ,48171348914,5042347.825,10441.04251
4569,481714,48914,Monterey Park, ,48171448914,4900272.999,10442.57643
4570,481800,884,Alhambra, ,48180000884,8828443.591,13027.63174
4571,481901,884,Alhambra, ,48190100884,19737777.51,19781.73512
4572,481902,884,Alhambra, ,48190200884,9550194.74,17744.2398
4573,482001,48914,Monterey Park, ,48200148914,31696509.72,25593.91325
4574,482002,48914,Monterey Park, ,48200248914,26777329.77,22694.3723
4575,482101,48914,Monterey Park, ,48210148914,12400586.99,16854.55554
4576,482102,48914,Monterey Park, ,48210248914,11818831.16,15122.38802
4577,482201,48914,Monterey Park, ,48220148914,8323560.172,12012.80187
4578,482202,48914,Monterey Park, ,48220248914,6960880.422,10549.29516
4579,482301,67042,San Gabriel, ,48230167042,9355563.324,17419.27694
4580,482303,62896,Rosemead, ,48230362896,10565100.14,15064.18324
4581,482304,62896,Rosemead, ,48230462896,6668605.228,12908.89784
4582,482401,62896,Rosemead, ,48240162896,9034451.834,12521.03157
4583,482403,62896,Rosemead, ,48240362896,10351202.27,13108.93482
4584,482404,99037,Unincorporated,South San Gabriel,48240499037South San Gabriel,4868129.52,11663.38455
4585,482404,62896,Rosemead, ,48240462896,5206178.433,19928.34779
4586,482502,62896,Rosemead, ,48250262896,6861748.605,10484.3885
4587,482503,62896,Rosemead, ,48250362896,7761748.166,11315.0232
4588,482521,99037,Unincorporated,South San Gabriel,48252199037South San Gabriel,15765171.89,20788.99687
4589,482521,62896,Rosemead, ,48252162896,1018282.517,6601.457829
4590,482522,48816,Montebello, ,48252248816,11672388.38,18693.6763
4591,482522,99037,Unincorporated,South San Gabriel,48252299037South San Gabriel,2745786.367,12304.85312
4592,482522,62896,Rosemead, ,48252262896,3213208.239,7764.091253
4593,482600,48914,Monterey Park, ,48260048914,30629016.62,24647.90372
4594,482701,48914,Monterey Park, ,48270148914,13277332.35,25379.90458
4595,482702,48914,Monterey Park, ,48270248914,7731199.67,13987.81396
4596,482801,48914,Monterey Park, ,48280148914,34112734.95,30496.2529
4597,500100,99037,Unincorporated,La Habra Heights,50010099037La Habra Heights,4148923.421,9316.828695
4598,500202,99037,Unincorporated,Whittier,50020299037Whittier,720993.9346,5102.774671
4599,500202,85292,Whittier, ,50020285292,67738426.52,40881.21898
4600,500203,85292,Whittier, ,50020385292,20120143.81,23364.18029
4601,500204,39304,La Habra Heights, ,50020439304,57188750.32,40535.51632
4602,500300,99037,Unincorporated,Whittier,50030099037Whittier,70314199.53,37940.46109
4603,500300,99037,Unincorporated,Whittier Narrows,50030099037Whittier Narrows,6697712.051,17205.95225
4604,500402,56924,Pico Rivera, ,50040256924,14380451.62,15363.17723
4605,500403,99037,Unincorporated,Sunrise Village,50040399037Sunrise Village,3194281.803,7918.713633
4606,500403,56924,Pico Rivera, ,50040356924,20405033.25,34370.61092
4607,500404,56924,Pico Rivera, ,50040456924,12618419.67,15075.5827
4608,500500,56924,Pico Rivera, ,50050056924,7200046.918,11805.23363
4609,500600,56924,Pico Rivera, ,50060056924,12734277.24,14762.35757
4610,500700,56924,Pico Rivera, ,50070056924,34994466.43,25855.67865
4611,500800,56924,Pico Rivera, ,50080056924,20984287.03,19031.3301
4612,500900,56924,Pico Rivera, ,50090056924,17104495.17,17149.88626
4613,501001,99037,Unincorporated,West Whittier/Los Nietos,50100199037West Whittier/Los Nietos,7318199.701,11715.97291
4614,501002,99037,Unincorporated,West Whittier/Los Nietos,50100299037West Whittier/Los Nietos,14004684.33,21572.02019
4615,501200,85292,Whittier, ,50120085292,11301556.3,23167.36443
4616,501301,85292,Whittier, ,50130185292,9354664.894,15852.84614
4617,501302,85292,Whittier, ,50130285292,12306329.58,15423.60214
4618,501400,85292,Whittier, ,50140085292,11389818.27,15149.36467
4619,501501,99037,Unincorporated,Whittier,50150199037Whittier,37323982.43,31784.21006
4620,501501,85292,Whittier, ,50150185292,30632077.66,32471.71744
4621,501503,85292,Whittier, ,50150385292,8662975.883,12547.41794
4622,501504,85292,Whittier, ,50150485292,8024522.898,12467.47075
4623,501600,99037,Unincorporated,Hacienda Heights,50160099037Hacienda Heights,5613700.537,13697.05093
4624,501600,99037,Unincorporated,Whittier,50160099037Whittier,23809120.22,40331.33041
4625,501600,85292,Whittier, ,50160085292,81574167.28,52973.22516
4626,501700,85292,Whittier, ,50170085292,14986789.77,17080.88435
4627,501802,85292,Whittier, ,50180285292,8346718.906,13998.11635
4628,501803,85292,Whittier, ,50180385292,6377300.582,11123.27119
4629,501804,85292,Whittier, ,50180485292,5729971.033,11153.92929
4630,501900,85292,Whittier, ,50190085292,14999992.61,16925.37937
4631,502003,85292,Whittier, ,50200385292,6927747.365,10675.60637
4632,502004,85292,Whittier, ,50200485292,14376578.34,17789.39394
4633,502005,99037,Unincorporated,South Whittier,50200599037South Whittier,7285982.3,14399.50215
4634,502005,85292,Whittier, ,50200585292,3936322.131,12498.09134
4635,502100,99037,Unincorporated,West Whittier/Los Nietos,50210099037West Whittier/Los Nietos,10027381.27,17311.95929
4636,502200,99037,Unincorporated,West Whittier/Los Nietos,50220099037West Whittier/Los Nietos,17993543.16,20536.9035
4637,502303,69154,Santa Fe Springs, ,50230369154,4684321.699,20642.21457
4638,502401,56924,Pico Rivera, ,50240156924,10177289.29,13255.48286
4639,502402,56924,Pico Rivera, ,50240256924,9756749.676,12975.63905
4640,502500,56924,Pico Rivera, ,50250056924,41101741.4,28408.64262
4641,502602,56924,Pico Rivera, ,50260256924,13612763.69,16477.14084
4642,502603,56924,Pico Rivera, ,50260356924,10608907.44,14442.02269
4643,502604,56924,Pico Rivera, ,50260456924,10585229.74,17304.00312
4644,502700,69154,Santa Fe Springs, ,50270069154,74713502.73,44439.29921
4645,502801,69154,Santa Fe Springs, ,50280169154,23977023.49,19854.92404
4646,502901,69154,Santa Fe Springs, ,50290169154,904674.8076,4814.251798
4647,503000,99037,Unincorporated,South Whittier,50300099037South Whittier,12848309.09,20852.23882
4648,503103,99037,Unincorporated,South Whittier,50310399037South Whittier,11725029.85,15490.82142
4649,503104,99037,Unincorporated,South Whittier,50310499037South Whittier,5902689.235,10944.82381
4650,503105,99037,Unincorporated,South Whittier,50310599037South Whittier,11908899.29,16801.93546
4651,503106,99037,Unincorporated,South Whittier,50310699037South Whittier,9869585.725,14484.21464
4652,503201,99037,Unincorporated,South Whittier,50320199037South Whittier,14476499.88,15142.20967
4653,503202,99037,Unincorporated,South Whittier,50320299037South Whittier,12282034.24,15954.96917
4654,503301,85292,Whittier, ,50330185292,11748361.54,14413.46302
4655,503302,99037,Unincorporated,South Whittier,50330299037South Whittier,16639947.97,17791.22144
4656,503401,85292,Whittier, ,50340185292,20997867.42,18827.4419
4657,503402,85292,Whittier, ,50340285292,17409986.51,17814.1041
4658,503501,99037,Unincorporated,South Whittier,50350199037South Whittier,15993414.77,21255.60404
4659,503501,85292,Whittier, ,50350185292,597248.5332,3268.860322
4660,503502,99037,Unincorporated,South Whittier,50350299037South Whittier,8569496.274,11968.71089
4661,503502,85292,Whittier, ,50350285292,4465343.421,9860.277447
4662,503601,40032,La Mirada, ,50360140032,15030305.43,16826.12428
4663,503602,40032,La Mirada, ,50360240032,35546688.72,25662.24705
4664,503701,99037,Unincorporated,East Whittier,50370199037East Whittier,12564182.3,15637.05832
4665,503702,99037,Unincorporated,East La Mirada,50370299037East La Mirada,18016578.75,19141.83314
4666,503704,40032,La Mirada, ,50370440032,16195548.37,18479.99408
4667,503705,40032,La Mirada, ,50370540032,12570703.73,17971.60043
4668,503801,40032,La Mirada, ,50380140032,13796651.82,18407.26317
4669,503802,40032,La Mirada, ,50380240032,14262475.41,15640.56185
4670,503901,40032,La Mirada, ,50390140032,9749096.144,16160.40441
4671,503902,40032,La Mirada, ,50390240032,56734416.59,35106.92431
4672,504001,40032,La Mirada, ,50400140032,14953814.47,18132.75023
4673,504002,40032,La Mirada, ,50400240032,16680208.95,17919.78683
4674,504101,40032,La Mirada, ,50410140032,13213401.61,15887.68556
4675,504200,69154,Santa Fe Springs, ,50420069154,71816618.89,60226.29016
4676,504200,85292,Whittier, ,50420085292,2057313.364,9291.787002
4677,530005,48816,Montebello, ,53000548816,24562714.02,30539.17898
4678,530006,48816,Montebello, ,53000648816,7110648.269,13236.98817
4679,530007,48816,Montebello, ,53000748816,50731056.74,31267.77126
4680,530007,62896,Rosemead, ,53000762896,1565909.1,6064.08529
4681,530101,48816,Montebello, ,53010148816,10894023.54,14060.72637
4682,530102,48816,Montebello, ,53010248816,14231463.94,15917.58895
4683,530202,48816,Montebello, ,53020248816,18307543.12,21931.17173
4684,530203,48816,Montebello, ,53020348816,7927039.745,14377.31305
4685,530204,48816,Montebello, ,53020448816,7211062.694,11616.51105
4686,530301,99037,Unincorporated,East Los Angeles,53030199037East Los Angeles,6288819.602,11122.59041
4687,530302,99037,Unincorporated,East Los Angeles,53030299037East Los Angeles,9199977.033,13439.90899
4688,530400,48914,Monterey Park, ,53040048914,9261008.001,15424.47906
4689,530400,99037,Unincorporated,East Los Angeles,53040099037East Los Angeles,7352537.379,16377.48213
4690,530500,99037,Unincorporated,East Los Angeles,53050099037East Los Angeles,9691385.431,12767.08787
4691,530603,99037,Unincorporated,East Los Angeles,53060399037East Los Angeles,13318985.16,17014.66023
4692,530700,99037,Unincorporated,East Los Angeles,53070099037East Los Angeles,11413032.25,17856.38329
4693,530801,99037,Unincorporated,East Los Angeles,53080199037East Los Angeles,8277894.977,14510.23538
4694,530802,99037,Unincorporated,East Los Angeles,53080299037East Los Angeles,6095697.313,14532.84714
4695,530901,99037,Unincorporated,East Los Angeles,53090199037East Los Angeles,4757312.226,8718.331271
4696,530902,99037,Unincorporated,East Los Angeles,53090299037East Los Angeles,5630417.659,11786.80902
4697,531000,99037,Unincorporated,East Los Angeles,53100099037East Los Angeles,10778819.22,15849.18909
4698,531101,99037,Unincorporated,East Los Angeles,53110199037East Los Angeles,7543213.209,12215.40574
4699,531102,99037,Unincorporated,East Los Angeles,53110299037East Los Angeles,5364479.167,9846.621808
4700,531201,99037,Unincorporated,East Los Angeles,53120199037East Los Angeles,5974557.676,11134.6169
4701,531202,99037,Unincorporated,East Los Angeles,53120299037East Los Angeles,4813842.143,10570.83834
4702,531301,99037,Unincorporated,East Los Angeles,53130199037East Los Angeles,8495506.716,15287.90923
4703,531302,99037,Unincorporated,East Los Angeles,53130299037East Los Angeles,9614893.406,15734.66213
4704,531502,99037,Unincorporated,East Los Angeles,53150299037East Los Angeles,4607056.231,8860.178975
4705,531503,99037,Unincorporated,East Los Angeles,53150399037East Los Angeles,12515704.29,14516.8465
4706,531504,99037,Unincorporated,East Los Angeles,53150499037East Los Angeles,5411956.419,10726.41765
4707,531602,99037,Unincorporated,East Los Angeles,53160299037East Los Angeles,4781797.576,10118.73761
4708,531603,99037,Unincorporated,East Los Angeles,53160399037East Los Angeles,4672132.261,8755.236784
4709,531604,99037,Unincorporated,East Los Angeles,53160499037East Los Angeles,3947756.527,8092.736172
4710,531701,99037,Unincorporated,East Los Angeles,53170199037East Los Angeles,6962606.527,11595.30803
4711,531702,99037,Unincorporated,East Los Angeles,53170299037East Los Angeles,6933057.013,12036.65173
4712,531800,99037,Unincorporated,East Los Angeles,53180099037East Los Angeles,6586725.899,12699.65054
4713,531901,99037,Unincorporated,East Los Angeles,53190199037East Los Angeles,8206422.231,11716.53096
4714,531902,48816,Montebello, ,53190248816,333250.6465,3175.292459
4715,531902,99037,Unincorporated,East Los Angeles,53190299037East Los Angeles,7192298.716,11254.41093
4716,532001,48816,Montebello, ,53200148816,14567695.37,17203.83809
4717,532002,48816,Montebello, ,53200248816,8971861.986,14983.52302
4718,532101,48816,Montebello, ,53210148816,15436208.28,15617.98839
4719,532102,48816,Montebello, ,53210248816,10994586.6,13654.96692
4720,532200,48816,Montebello, ,53220048816,30271258.32,27116.2005
4721,532302,14974,Commerce, ,53230214974,35850921.05,31586.90115
4722,532303,14974,Commerce, ,53230314974,81726573.61,45834.31559
4723,532304,4870,Bell, ,53230404870,21881305.52,28606.62255
4724,532304,14974,Commerce, ,53230414974,65127200.12,53375.21878
4725,532500,36056,Huntington Park, ,53250036056,10932647.06,19172.55242
4726,532605,36056,Huntington Park, ,53260536056,5645956.539,10365.94643
4727,532606,36056,Huntington Park, ,53260636056,3000929.65,7849.601005
4728,532607,36056,Huntington Park, ,53260736056,11938942.25,14249.87279
4729,532700,99037,Unincorporated,Florence-Firestone,53270099037Florence-Firestone,6254983.82,12313.18126
4730,532800,99037,Unincorporated,Florence-Firestone,53280099037Florence-Firestone,5835220.007,9949.570345
4731,532900,99037,Unincorporated,Florence-Firestone,53290099037Florence-Firestone,8130013.635,11846.79795
4732,533001,99037,Unincorporated,Florence-Firestone,53300199037Florence-Firestone,5141750.264,11048.52702
4733,533002,99037,Unincorporated,Florence-Firestone,53300299037Florence-Firestone,3072968.65,7548.875946
4734,533103,36056,Huntington Park, ,53310336056,5891428.115,11008.22637
4735,533104,36056,Huntington Park, ,53310436056,3683673.763,7692.146226
4736,533105,36056,Huntington Park, ,53310536056,2054755.609,5798.473274
4737,533108,36056,Huntington Park, ,53310836056,6958445.448,13478.54227
4738,533201,36056,Huntington Park, ,53320136056,4050061.106,9332.547338
4739,533204,36056,Huntington Park, ,53320436056,7674355.553,13474.51327
